time;Azimut:;Inclinazione:;Rotolio:
0,032963;118,191;-39,954;-1,726
0,034068;115,867;-39,954;-1,726
0,034875;119,043;-39,954;-1,726
0,035741;115,808;-42,529;-2,869
0,036184;115,808;-42,529;-2,869
0,049616;114,811;-42,529;-2,869
0,068852;117,204;-42,529;-2,869
0,079672;115,663;-43,390;-4,945
0,080221;115,663;-43,390;-4,945
0,089142;115,635;-43,390;-4,945
0,109376;116,916;-43,390;-4,945
0,128419;112,691;-46,378;-6,338
0,129072;112,691;-46,378;-6,338
0,129836;112,755;-46,378;-6,338
0,149143;113,770;-46,378;-6,338
0,169555;113,157;-46,378;-6,338
0,176975;107,090;-50,434;-7,385
0,177675;107,090;-50,434;-7,385
0,189280;107,567;-50,434;-7,385
0,209242;109,082;-50,434;-7,385
0,226262;114,558;-46,397;-7,461
0,226919;114,558;-46,397;-7,461
0,229600;113,547;-46,397;-7,461
0,249914;112,525;-46,397;-7,461
0,269704;112,305;-46,397;-7,461
0,276182;117,850;-42,531;-5,122
0,276805;117,850;-42,531;-5,122
0,292266;117,653;-42,531;-5,122
0,308874;117,176;-42,531;-5,122
0,325663;118,202;-41,806;-4,266
0,326338;118,202;-41,806;-4,266
0,329725;119,876;-41,806;-4,266
0,349581;119,525;-41,806;-4,266
0,369597;120,493;-41,806;-4,266
0,372602;116,829;-44,911;-4,309
0,373163;116,829;-44,911;-4,309
0,389224;115,063;-44,911;-4,309
0,409225;114,750;-44,911;-4,309
0,421092;113,052;-46,070;-5,020
0,421703;113,052;-46,070;-5,020
0,429196;111,687;-46,070;-5,020
0,449013;110,706;-46,070;-5,020
0,469125;110,861;-46,070;-5,020
0,470078;112,685;-44,782;-4,788
0,470634;112,685;-44,782;-4,788
0,489673;114,165;-44,782;-4,788
0,508943;113,597;-44,782;-4,788
0,518546;114,377;-44,570;-3,118
0,519145;114,377;-44,570;-3,118
0,529131;113,764;-44,570;-3,118
0,548775;114,915;-44,570;-3,118
0,567530;118,316;-41,795;-2,880
0,568077;118,316;-41,795;-2,880
0,568660;116,899;-41,795;-2,880
0,589451;116,676;-41,795;-2,880
0,608915;117,515;-41,795;-2,880
0,615820;117,120;-42,215;-2,454
0,616368;117,120;-42,215;-2,454
0,628702;116,396;-42,215;-2,454
0,648830;117,404;-42,215;-2,454
0,664883;113,156;-45,260;-3,926
0,665417;113,156;-45,260;-3,926
0,668619;113,733;-45,260;-3,926
0,689162;113,404;-45,260;-3,926
0,709181;112,623;-45,260;-3,926
0,713786;114,352;-44,023;-3,668
0,714345;114,352;-44,023;-3,668
0,728879;114,843;-44,023;-3,668
0,748998;114,198;-44,023;-3,668
0,764140;116,137;-42,623;-3,100
0,765226;116,137;-42,623;-3,100
0,769845;117,861;-42,623;-3,100
0,789167;116,252;-42,623;-3,100
0,809168;118,029;-42,623;-3,100
0,812131;116,438;-44,020;-2,050
0,812791;116,438;-44,020;-2,050
0,829183;115,075;-44,020;-2,050
0,849569;113,993;-44,020;-2,050
0,860798;116,778;-41,755;-2,388
0,861457;116,778;-41,755;-2,388
0,869158;116,016;-41,755;-2,388
0,890442;118,569;-41,755;-2,388
0,911660;120,177;-40,738;0,163
0,913169;120,177;-40,738;0,163
0,914577;122,534;-40,738;0,163
0,929884;123,179;-40,738;0,163
0,950283;122,065;-40,738;0,163
0,960912;120,622;-42,511;4,379
0,962428;120,622;-42,511;4,379
0,974174;119,788;-42,511;4,379
0,990302;119,405;-42,511;4,379
1,009261;121,895;-40,194;3,094
1,011106;121,895;-40,194;3,094
1,012929;123,883;-40,194;3,094
1,029772;122,865;-40,194;3,094
1,052625;121,985;-40,194;3,094
1,059862;122,692;-39,550;2,937
1,061601;122,692;-39,550;2,937
1,073788;123,072;-39,550;2,937
1,090263;123,766;-39,550;2,937
1,107252;122,448;-40,703;2,790
1,108893;122,448;-40,703;2,790
1,110778;120,980;-40,703;2,790
1,130889;121,188;-40,703;2,790
1,150425;121,540;-40,703;2,790
1,157314;121,534;-40,645;2,071
1,158961;121,534;-40,645;2,071
1,172191;121,008;-40,645;2,071
1,190773;120,594;-40,645;2,071
1,206423;121,034;-40,339;2,763
1,207790;121,034;-40,339;2,763
1,209626;122,333;-40,339;2,763
1,230414;122,558;-40,339;2,763
1,250189;122,638;-40,339;2,763
1,251230;121,513;-41,373;3,920
1,251782;121,513;-41,373;3,920
1,271169;121,066;-41,373;3,920
1,291261;121,709;-41,373;3,920
1,301319;121,840;-41,233;3,592
1,302359;121,840;-41,233;3,592
1,310274;121,788;-41,233;3,592
1,330348;121,165;-41,233;3,592
1,350775;122,967;-39,710;3,172
1,352295;122,967;-39,710;3,172
1,353863;122,061;-39,710;3,172
1,370450;122,915;-39,710;3,172
1,390635;122,742;-39,710;3,172
1,399023;121,179;-40,921;2,162
1,400125;121,179;-40,921;2,162
1,410578;122,104;-40,921;2,162
1,429848;122,337;-40,921;2,162
1,448106;119,970;-42,599;0,470
1,449079;119,970;-42,599;0,470
1,450138;118,505;-42,599;0,470
1,470927;117,946;-42,599;0,470
1,490875;116,936;-42,599;0,470
1,497155;119,420;-41,062;0,520
1,498583;119,420;-41,062;0,520
1,510754;118,950;-41,062;0,520
1,531068;115,692;-41,062;0,520
1,546258;125,730;-33,191;16,702
1,547578;125,730;-33,191;16,702
1,553836;124,175;-33,191;16,702
1,570951;124,846;-33,191;16,702
1,591128;122,408;-33,191;16,702
1,594356;125,061;-30,501;19,866
1,595579;125,061;-30,501;19,866
1,610285;125,830;-30,501;19,866
1,629949;123,652;-30,501;19,866
1,644136;128,193;-26,624;18,290
1,645613;128,193;-26,624;18,290
1,652055;125,866;-26,624;18,290
1,671123;124,071;-26,624;18,290
1,690048;121,116;-26,624;18,290
1,691589;131,302;-18,364;15,340
1,692503;131,302;-18,364;15,340
1,710999;127,605;-18,364;15,340
1,731021;123,084;-18,364;15,340
1,741078;129,975;-12,675;13,602
1,742314;129,975;-12,675;13,602
1,753592;126,139;-12,675;13,602
1,772057;122,616;-12,675;13,602
1,790479;132,390;-3,790;11,596
1,792084;132,390;-3,790;11,596
1,793395;127,861;-3,790;11,596
1,810503;124,108;-3,790;11,596
1,830676;120,821;-3,790;11,596
1,839378;119,737;-4,213;12,761
1,840700;119,737;-4,213;12,761
1,852816;117,933;-4,213;12,761
1,870753;115,328;-4,213;12,761
1,888349;108,469;-10,960;6,952
1,890079;108,469;-10,960;6,952
1,891696;106,995;-10,960;6,952
1,910365;105,046;-10,960;6,952
1,930499;105,621;-10,960;6,952
1,937386;115,718;-3,238;9,983
1,939055;115,718;-3,238;9,983
1,952031;114,747;-3,238;9,983
1,971573;114,062;-3,238;9,983
1,986357;114,820;-1,598;12,420
1,988011;114,820;-1,598;12,420
1,990102;113,259;-1,598;12,420
2,010610;112,341;-1,598;12,420
2,030405;110,262;-1,598;12,420
2,036652;114,719;-0,313;6,511
2,038024;114,719;-0,313;6,511
2,054348;113,705;-0,313;6,511
2,070258;111,328;-0,313;6,511
2,083658;117,511;5,462;7,876
2,085715;117,511;5,462;7,876
2,090376;118,408;5,462;7,876
2,110704;117,652;5,462;7,876
2,133977;118,452;5,462;7,876
2,136333;113,519;3,366;11,950
2,137975;113,519;3,366;11,950
2,150917;114,309;3,366;11,950
2,171264;114,169;3,366;11,950
2,184659;104,015;-4,624;16,087
2,186690;104,015;-4,624;16,087
2,190443;103,594;-4,624;16,087
2,210250;102,443;-4,624;16,087
2,232679;107,010;-2,390;8,138
2,234348;107,010;-2,390;8,138
2,235905;105,279;-2,390;8,138
2,250488;103,893;-2,390;8,138
2,270772;101,461;-2,390;8,138
2,277986;103,105;-2,301;1,946
2,278815;103,105;-2,301;1,946
2,290720;102,872;-2,301;1,946
2,310685;102,247;-2,301;1,946
2,327570;104,834;-0,076;2,888
2,328844;104,834;-0,076;2,888
2,330379;104,939;-0,076;2,888
2,351116;104,230;-0,076;2,888
2,370873;103,512;-0,076;2,888
2,376032;104,843;-1,689;-8,100
2,377027;104,843;-1,689;-8,100
2,390742;102,777;-1,689;-8,100
2,410535;101,803;-1,689;-8,100
2,425727;92,605;-7,945;-13,751
2,427632;92,605;-7,945;-13,751
2,434206;92,365;-7,945;-13,751
2,450722;92,947;-7,945;-13,751
2,471296;93,369;-7,945;-13,751
2,473902;104,879;-1,158;-18,953
2,475415;104,879;-1,158;-18,953
2,490380;105,281;-1,158;-18,953
2,510308;104,197;-1,158;-18,953
2,523343;106,032;-0,104;-19,497
2,524741;106,032;-0,104;-19,497
2,531437;105,546;-0,104;-19,497
2,551465;104,642;-0,104;-19,497
2,571219;104,124;-0,104;-19,497
2,573392;106,496;0,533;-22,594
2,574853;106,496;0,533;-22,594
2,590919;106,279;0,533;-22,594
2,613842;106,791;0,533;-22,594
2,620707;106,771;-0,479;-25,906
2,621921;106,771;-0,479;-25,906
2,631245;105,808;-0,479;-25,906
2,651297;106,658;-0,479;-25,906
2,669359;103,275;-2,474;-26,249
2,670830;103,275;-2,474;-26,249
2,672325;102,726;-2,474;-26,249
2,690344;103,560;-2,474;-26,249
2,713691;104,350;-2,474;-26,249
2,718629;122,731;1,255;-40,125
2,720142;122,731;1,255;-40,125
2,731160;121,695;1,255;-40,125
2,750774;121,734;1,255;-40,125
2,767677;110,522;-0,981;-32,242
2,769129;110,522;-0,981;-32,242
2,770678;110,918;-0,981;-32,242
2,791131;112,984;-0,981;-32,242
2,812502;114,976;-0,981;-32,242
2,816403;106,444;-7,664;-33,638
2,818105;106,444;-7,664;-33,638
2,830801;109,596;-7,664;-33,638
2,850649;112,669;-7,664;-33,638
2,864694;125,395;-7,136;-51,339
2,866158;125,395;-7,136;-51,339
2,870304;129,065;-7,136;-51,339
2,889865;129,355;-7,136;-51,339
2,911472;132,174;-7,136;-51,339
2,914113;137,657;-3,890;-54,401
2,915645;137,657;-3,890;-54,401
2,930704;138,795;-3,890;-54,401
2,951459;140,045;-3,890;-54,401
2,962895;135,392;-12,260;-56,382
2,964417;135,392;-12,260;-56,382
2,970656;137,284;-12,260;-56,382
2,990769;139,897;-12,260;-56,382
3,010896;140,618;-12,260;-56,382
3,012954;135,076;-24,537;-63,789
3,014775;135,076;-24,537;-63,789
3,031154;137,824;-24,537;-63,789
3,055204;140,591;-24,537;-63,789
3,062223;136,485;-28,429;-58,299
3,063567;136,485;-28,429;-58,299
3,069810;138,627;-28,429;-58,299
3,089806;139,978;-28,429;-58,299
3,109670;133,858;-37,216;-56,826
3,111265;133,858;-37,216;-56,826
3,113616;135,442;-37,216;-56,826
3,129075;135,568;-37,216;-56,826
3,149707;134,516;-37,216;-56,826
3,161175;139,577;-30,445;-58,352
3,162339;139,577;-30,445;-58,352
3,169799;135,953;-30,445;-58,352
3,194304;132,683;-30,445;-58,352
3,207020;137,786;-25,415;-60,681
3,208580;137,786;-25,415;-60,681
3,210538;134,582;-25,415;-60,681
3,230710;131,851;-25,415;-60,681
3,250920;128,579;-25,415;-60,681
3,255051;134,423;-15,236;-51,694
3,255970;134,423;-15,236;-51,694
3,270805;132,136;-15,236;-51,694
3,293803;128,026;-15,236;-51,694
3,303815;134,270;0,754;-40,194
3,304965;134,270;0,754;-40,194
3,311338;131,957;0,754;-40,194
3,331796;127,387;0,754;-40,194
3,350597;123,557;0,754;-40,194
3,352542;130,166;7,847;-38,465
3,353710;130,166;7,847;-38,465
3,370412;126,862;7,847;-38,465
3,392426;124,324;7,847;-38,465
3,401942;114,598;4,171;-37,278
3,403542;114,598;4,171;-37,278
3,410569;106,100;4,171;-37,278
3,431334;98,339;4,171;-37,278
3,451327;83,816;4,171;-37,278
3,453602;115,833;18,508;-20,505
3,455044;115,833;18,508;-20,505
3,470571;114,472;18,508;-20,505
3,491819;111,584;18,508;-20,505
3,499501;104,654;20,717;-8,187
3,500874;104,654;20,717;-8,187
3,511106;102,930;20,717;-8,187
3,531193;100,429;20,717;-8,187
3,548651;132,745;35,205;-17,420
3,550318;132,745;35,205;-17,420
3,551962;130,942;35,205;-17,420
3,571610;126,861;35,205;-17,420
3,591518;123,381;35,205;-17,420
3,597663;93,853;28,428;6,966
3,598566;93,853;28,428;6,966
3,611149;90,288;28,428;6,966
3,631678;89,007;28,428;6,966
3,646870;127,195;50,819;-9,454
3,648637;127,195;50,819;-9,454
3,650308;126,463;50,819;-9,454
3,671423;125,303;50,819;-9,454
3,691666;124,332;50,819;-9,454
3,695547;116,371;43,425;-10,829
3,696666;116,371;43,425;-10,829
3,711068;114,863;43,425;-10,829
3,730886;114,333;43,425;-10,829
3,744679;106,229;48,727;3,486
3,746566;106,229;48,727;3,486
3,750035;105,889;48,727;3,486
3,774908;105,811;48,727;3,486
3,791580;104,344;48,727;3,486
3,794053;104,533;52,737;8,217
3,795424;104,533;52,737;8,217
3,810975;103,974;52,737;8,217
3,830393;103,493;52,737;8,217
3,842338;104,698;53,794;8,291
3,844032;104,698;53,794;8,291
3,851050;103,485;53,794;8,291
3,873038;103,183;53,794;8,291
3,892065;106,403;56,766;8,750
3,894065;106,403;56,766;8,750
3,895838;105,620;56,766;8,750
3,911048;104,811;56,766;8,750
3,930192;104,552;56,766;8,750
3,940822;102,030;56,872;11,421
3,942577;102,030;56,872;11,421
3,949740;102,202;56,872;11,421
3,972388;102,471;56,872;11,421
3,990992;104,424;54,522;6,556
3,992713;104,424;54,522;6,556
3,994757;104,178;54,522;6,556
4,010885;104,828;54,522;6,556
4,030554;105,448;54,522;6,556
4,040554;98,479;50,016;7,985
4,042246;98,479;50,016;7,985
4,051596;100,427;50,016;7,985
4,071979;100,941;50,016;7,985
4,090702;94,525;43,100;5,785
4,092256;94,525;43,100;5,785
4,094076;97,326;43,100;5,785
4,110798;100,456;43,100;5,785
4,130416;104,386;43,100;5,785
4,133811;111,441;40,919;-4,322
4,134816;111,441;40,919;-4,322
4,150604;115,538;40,919;-4,322
4,171423;120,415;40,919;-4,322
4,183078;118,948;35,455;-8,516
4,184336;118,948;35,455;-8,516
4,191347;121,587;35,455;-8,516
4,210377;126,156;35,455;-8,516
4,231268;129,416;35,455;-8,516
4,233160;117,528;24,058;-7,305
4,234473;117,528;24,058;-7,305
4,253102;122,562;24,058;-7,305
4,272035;126,108;24,058;-7,305
4,281207;121,258;16,544;-9,426
4,282610;121,258;16,544;-9,426
4,292356;126,176;16,544;-9,426
4,310503;130,556;16,544;-9,426
4,329703;117,121;1,852;-9,686
4,330707;117,121;1,852;-9,686
4,331679;123,256;1,852;-9,686
4,354166;128,132;1,852;-9,686
4,371905;132,401;1,852;-9,686
4,379277;126,966;-7,270;-12,258
4,380951;126,966;-7,270;-12,258
4,390310;130,518;-7,270;-12,258
4,411270;135,523;-7,270;-12,258
4,427883;76,659;-41,415;-49,211
4,428981;76,659;-41,415;-49,211
4,430297;100,182;-41,415;-49,211
4,452491;112,906;-41,415;-49,211
4,471028;116,399;-41,415;-49,211
4,476811;91,871;-58,871;-17,172
4,478406;91,871;-58,871;-17,172
4,491036;97,874;-58,871;-17,172
4,511410;99,196;-58,871;-17,172
4,526229;121,674;-41,143;-19,458
4,527926;121,674;-41,143;-19,458
4,530371;122,959;-41,143;-19,458
4,552142;123,782;-41,143;-19,458
4,571146;126,765;-41,143;-19,458
4,574695;121,367;-50,127;-8,176
4,576223;121,367;-50,127;-8,176
4,591599;124,098;-50,127;-8,176
4,610227;128,559;-50,127;-8,176
4,623287;114,946;-57,022;-23,703
4,624605;114,946;-57,022;-23,703
4,630775;117,298;-57,022;-23,703
4,652427;118,791;-57,022;-23,703
4,671571;120,383;-57,022;-23,703
4,674447;55,217;-77,402;-61,708
4,676113;55,217;-77,402;-61,708
4,690883;56,329;-77,402;-61,708
4,711484;59,644;-77,402;-61,708
4,721579;76,040;-84,761;-36,734
4,723153;76,040;-84,761;-36,734
4,730835;76,229;-84,761;-36,734
4,751485;79,278;-84,761;-36,734
4,770242;-86,256;-75,129;-176,176
4,772158;-86,256;-75,129;-176,176
4,773610;-85,139;-75,129;-176,176
4,791292;-82,056;-75,129;-176,176
4,811116;-78,702;-75,129;-176,176
4,819318;-69,032;-76,260;-168,534
4,820991;-69,032;-76,260;-168,534
4,830922;-66,614;-76,260;-168,534
4,851339;-65,795;-76,260;-168,534
4,868960;-67,364;-67,660;-159,586
4,870982;-67,364;-67,660;-159,586
4,873082;-63,397;-67,660;-159,586
4,890990;-61,401;-67,660;-159,586
4,910192;-58,785;-67,660;-159,586
4,916347;-62,744;-61,026;-154,882
4,918070;-62,744;-61,026;-154,882
4,934256;-63,587;-61,026;-154,882
4,951228;-61,806;-61,026;-154,882
4,966724;-71,358;-57,052;-157,174
4,968407;-71,358;-57,052;-157,174
4,970246;-71,210;-57,052;-157,174
4,989888;-73,491;-57,052;-157,174
5,010090;-76,219;-57,052;-157,174
5,016549;-74,132;-58,706;-157,806
5,018066;-74,132;-58,706;-157,806
5,033742;-74,853;-58,706;-157,806
5,053318;-77,860;-58,706;-157,806
5,061992;-47,770;-66,620;-144,180
5,062978;-47,770;-66,620;-144,180
5,071307;-49,695;-66,620;-144,180
5,090070;-53,383;-66,620;-144,180
5,111501;-56,597;-66,620;-144,180
5,113827;-55,704;-69,508;-146,895
5,115544;-55,704;-69,508;-146,895
5,132862;-60,500;-69,508;-146,895
5,152771;-65,417;-69,508;-146,895
5,160788;54,254;-73,488;-67,570
5,162331;54,254;-73,488;-67,570
5,171115;53,336;-73,488;-67,570
5,191152;45,928;-73,488;-67,570
5,209002;62,478;-74,534;-53,101
5,210409;62,478;-74,534;-53,101
5,211854;61,238;-74,534;-53,101
5,231995;59,719;-74,534;-53,101
5,251042;57,895;-74,534;-53,101
5,257794;87,667;-68,660;-35,342
5,258935;87,667;-68,660;-35,342
5,271155;83,710;-68,660;-35,342
5,291749;81,839;-68,660;-35,342
5,306583;97,265;-66,482;-22,721
5,307562;97,265;-66,482;-22,721
5,309781;91,023;-66,482;-22,721
5,332044;89,567;-66,482;-22,721
5,350738;84,776;-66,482;-22,721
5,355721;113,906;-51,868;-16,250
5,357027;113,906;-51,868;-16,250
5,370998;113,607;-51,868;-16,250
5,391038;110,776;-51,868;-16,250
5,404949;89,564;-62,705;-19,525
5,406444;89,564;-62,705;-19,525
5,410309;86,041;-62,705;-19,525
5,431507;81,612;-62,705;-19,525
5,451797;77,154;-62,705;-19,525
5,454744;122,620;-40,271;-12,298
5,456596;122,620;-40,271;-12,298
5,470568;121,687;-40,271;-12,298
5,490764;121,010;-40,271;-12,298
5,503587;131,566;-29,881;-1,865
5,505407;131,566;-29,881;-1,865
5,515151;128,873;-29,881;-1,865
5,531599;127,450;-29,881;-1,865
5,552174;117,626;-38,450;-3,847
5,554175;117,626;-38,450;-3,847
5,555903;119,495;-38,450;-3,847
5,571263;117,041;-38,450;-3,847
5,590824;112,969;-38,450;-3,847
5,599972;127,175;-27,304;-0,165
5,601184;127,175;-27,304;-0,165
5,612315;125,754;-27,304;-0,165
5,631077;124,605;-27,304;-0,165
5,648658;128,453;-22,576;3,474
5,650170;128,453;-22,576;3,474
5,651732;127,293;-22,576;3,474
5,670449;127,223;-22,576;3,474
5,690900;126,596;-22,576;3,474
5,699504;126,954;-23,714;-1,245
5,701303;126,954;-23,714;-1,245
5,712438;123,928;-23,714;-1,245
5,730805;123,844;-23,714;-1,245
5,747844;126,927;-20,853;-0,802
5,750106;126,927;-20,853;-0,802
5,752111;124,129;-20,853;-0,802
5,771531;123,542;-20,853;-0,802
5,790353;120,138;-20,853;-0,802
5,798195;129,161;-14,750;-3,230
5,799964;129,161;-14,750;-3,230
5,812568;127,092;-14,750;-3,230
5,830805;126,882;-14,750;-3,230
5,847281;129,957;-9,577;0,924
5,849021;129,957;-9,577;0,924
5,851157;127,929;-9,577;0,924
5,870253;125,581;-9,577;0,924
5,890211;124,287;-9,577;0,924
5,891802;122,763;-12,671;-2,867
5,892614;122,763;-12,671;-2,867
5,911350;121,230;-12,671;-2,867
5,931174;118,240;-12,671;-2,867
5,946371;130,626;-0,088;1,239
5,948247;130,626;-0,088;1,239
5,950326;130,108;-0,088;1,239
5,970425;128,511;-0,088;1,239
5,994906;127,935;1,025;3,357
5,996681;127,935;1,025;3,357
5,998795;124,971;1,025;3,357
6,011338;124,430;1,025;3,357
6,031134;121,939;1,025;3,357
6,039920;129,052;5,536;0,764
6,041807;129,052;5,536;0,764
6,054386;126,528;5,536;0,764
6,070736;123,767;5,536;0,764
6,088461;130,257;12,343;1,771
6,089791;130,257;12,343;1,771
6,091099;129,487;12,343;1,771
6,111058;127,414;12,343;1,771
6,131133;125,877;12,343;1,771
6,137282;128,041;18,000;5,640
6,138748;128,041;18,000;5,640
6,150823;126,396;18,000;5,640
6,170289;125,347;18,000;5,640
6,186294;126,234;19,745;6,566
6,187481;126,234;19,745;6,566
6,192549;125,584;19,745;6,566
6,211451;126,157;19,745;6,566
6,229161;125,662;19,745;6,566
6,234118;120,395;21,422;13,654
6,235240;120,395;21,422;13,654
6,248943;120,839;21,422;13,654
6,270510;121,060;21,422;13,654
6,283625;118,384;19,185;14,005
6,284643;118,384;19,185;14,005
6,291609;117,972;19,185;14,005
6,310961;118,613;19,185;14,005
6,330913;118,124;19,185;14,005
6,333423;117,624;19,253;14,641
6,335133;117,624;19,253;14,641
6,351226;118,374;19,253;14,641
6,370401;118,408;19,253;14,641
6,381024;117,743;19,913;16,211
6,382270;117,743;19,913;16,211
6,393646;117,494;19,913;16,211
6,411538;117,631;19,913;16,211
6,431459;117,211;22,897;20,167
6,433105;117,211;22,897;20,167
6,435063;117,522;22,897;20,167
6,450679;117,130;22,897;20,167
6,470979;115,639;22,897;20,167
6,479444;114,662;23,924;22,589
6,480818;114,662;23,924;22,589
6,491671;114,970;23,924;22,589
6,511747;114,313;23,924;22,589
6,527858;114,179;24,135;22,996
6,529018;114,179;24,135;22,996
6,530412;113,362;24,135;22,996
6,550378;111,600;24,135;22,996
6,574585;108,183;24,135;22,996
6,578017;104,955;15,630;15,691
6,579680;104,955;15,630;15,691
6,590514;102,917;15,630;15,691
6,611532;100,710;15,630;15,691
6,626465;103,310;13,700;5,886
6,628336;103,310;13,700;5,886
6,630035;101,460;13,700;5,886
6,651131;97,970;13,700;5,886
6,673708;95,857;13,700;5,886
6,676479;85,619;6,121;4,465
6,678307;85,619;6,121;4,465
6,691095;82,619;6,121;4,465
6,711854;80,498;6,121;4,465
6,724146;99,195;21,972;9,530
6,725891;99,195;21,972;9,530
6,730032;96,332;21,972;9,530
6,750495;94,169;21,972;9,530
6,772780;89,921;21,972;9,530
6,775615;69,487;9,461;-11,842
6,777573;69,487;9,461;-11,842
6,791505;64,812;9,461;-11,842
6,810596;58,661;9,461;-11,842
6,823580;61,441;8,924;-7,677
6,825205;61,441;8,924;-7,677
6,830551;58,965;8,924;-7,677
6,850394;52,817;8,924;-7,677
6,872530;60,594;8,399;2,904
6,874104;60,594;8,399;2,904
6,876043;57,971;8,399;2,904
6,891272;53,421;8,399;2,904
6,911179;50,359;8,399;2,904
6,923366;43,739;3,106;2,479
6,924991;43,739;3,106;2,479
6,930246;39,481;3,106;2,479
6,951176;36,338;3,106;2,479
6,967909;40,542;8,427;1,371
6,969218;40,542;8,427;1,371
6,970721;33,146;8,427;1,371
6,991388;31,400;8,427;1,371
7,011163;28,475;8,427;1,371
7,015840;7,379;3,061;-10,201
7,016927;7,379;3,061;-10,201
7,030656;5,237;3,061;-10,201
7,054968;4,265;3,061;-10,201
7,065795;-5,017;0,871;-16,496
7,067152;-5,017;0,871;-16,496
7,073162;-6,085;0,871;-16,496
7,091010;-7,489;0,871;-16,496
7,110935;-8,523;0,871;-16,496
7,113071;-1,241;7,993;-10,933
7,114190;-1,241;7,993;-10,933
7,130652;-1,404;7,993;-10,933
7,153968;-3,666;7,993;-10,933
7,163408;-15,715;4,294;-19,585
7,164989;-15,715;4,294;-19,585
7,171834;-16,370;4,294;-19,585
7,191608;-16,446;4,294;-19,585
7,211005;-17,575;4,294;-19,585
7,213660;-24,007;2,340;-25,878
7,215407;-24,007;2,340;-25,878
7,230655;-24,999;2,340;-25,878
7,253661;-25,341;2,340;-25,878
7,260455;-16,829;5,685;-17,330
7,261426;-16,829;5,685;-17,330
7,271163;-16,291;5,685;-17,330
7,291102;-16,048;5,685;-17,330
7,309880;-12,150;6,037;-14,322
7,311322;-12,150;6,037;-14,322
7,312573;-10,897;6,037;-14,322
7,331274;-10,799;6,037;-14,322
7,351817;-10,450;6,037;-14,322
7,358536;-2,709;14,469;-8,263
7,359492;-2,709;14,469;-8,263
7,371180;-0,112;14,469;-8,263
7,391244;5,653;14,469;-8,263
7,407598;8,583;14,727;-6,635
7,408754;8,583;14,727;-6,635
7,410294;12,197;14,727;-6,635
7,430144;15,314;14,727;-6,635
7,451819;18,719;14,727;-6,635
7,456258;11,934;11,527;-10,367
7,457361;11,934;11,527;-10,367
7,471142;14,025;11,527;-10,367
7,490949;15,216;11,527;-10,367
7,505094;-1,247;10,738;-21,979
7,506514;-1,247;10,738;-21,979
7,509408;1,997;10,738;-21,979
7,530904;7,845;10,738;-21,979
7,551103;12,090;10,738;-21,979
7,553325;34,810;20,765;-10,420
7,554963;34,810;20,765;-10,420
7,571202;41,168;20,765;-10,420
7,590698;45,275;20,765;-10,420
7,603307;54,267;25,247;-4,915
7,604695;54,267;25,247;-4,915
7,610786;56,675;25,247;-4,915
7,631139;59,166;25,247;-4,915
7,651040;62,268;25,247;-4,915
7,653173;50,656;19,590;-14,940
7,654610;50,656;19,590;-14,940
7,672737;55,644;19,590;-14,940
7,690552;59,189;19,590;-14,940
7,703212;51,337;17,883;-23,074
7,704832;51,337;17,883;-23,074
7,710282;59,323;17,883;-23,074
7,733961;63,671;17,883;-23,074
7,752080;64,968;18,054;-20,663
7,753852;64,968;18,054;-20,663
7,755434;72,354;18,054;-20,663
7,771109;77,122;18,054;-20,663
7,791310;84,067;18,054;-20,663
7,801728;85,951;19,266;-20,763
7,803370;85,951;19,266;-20,763
7,810413;90,980;19,266;-20,763
7,833098;97,025;19,266;-20,763
7,852593;85,013;10,359;-26,057
7,854413;85,013;10,359;-26,057
7,856133;89,495;10,359;-26,057
7,870616;96,216;10,359;-26,057
7,890803;99,494;10,359;-26,057
7,895101;102,249;12,371;-25,642
7,896040;102,249;12,371;-25,642
7,910817;108,121;12,371;-25,642
7,932339;111,393;12,371;-25,642
7,944398;108,728;9,305;-27,664
7,946004;108,728;9,305;-27,664
7,953136;113,399;9,305;-27,664
7,970692;116,774;9,305;-27,664
7,991268;120,452;9,305;-27,664
7,993883;115,660;9,317;-20,802
7,995662;115,660;9,317;-20,802
8,010351;118,568;9,317;-20,802
8,032737;122,642;9,317;-20,802
8,042203;120,692;3,803;-25,570
8,043829;120,692;3,803;-25,570
8,052154;124,329;3,803;-25,570
8,071424;130,020;3,803;-25,570
8,091661;133,261;3,803;-25,570
8,093923;128,531;-1,779;-26,249
8,095287;128,531;-1,779;-26,249
8,111014;134,039;-1,779;-26,249
8,131468;137,456;-1,779;-26,249
8,139291;139,425;4,717;-22,937
8,140497;139,425;4,717;-22,937
8,150995;144,657;4,717;-22,937
8,171077;146,177;4,717;-22,937
8,188802;139,746;0,376;-18,052
8,190022;139,746;0,376;-18,052
8,191683;143,378;0,376;-18,052
8,210812;145,340;0,376;-18,052
8,231125;148,897;0,376;-18,052
8,237244;155,398;0,781;-24,446
8,238586;155,398;0,781;-24,446
8,251271;158,467;0,781;-24,446
8,271156;162,125;0,781;-24,446
8,287104;165,950;0,659;-27,804
8,288863;165,950;0,659;-27,804
8,290413;170,060;0,659;-27,804
8,314466;176,538;0,659;-27,804
8,332496;179,904;0,659;-27,804
8,336349;169,831;1,695;-17,923
8,337976;169,831;1,695;-17,923
8,350991;175,663;1,695;-17,923
8,370524;179,928;1,695;-17,923
8,384006;174,179;-8,184;-12,013
